FID,mode,season,route_id,route_name,direction_id,day_type_id,day_type_name,time_period_id,time_period_name,stop_name,stop_id,total_ons,total_offs,number_service_days,average_ons,average_offs,average_flow
4813,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Park Street,place-pktrm,198084,158294,77,2573,2056,7804
4814,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Porter,place-portr,45669,6903,77,593,90,2038
4815,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Quincy Adams,place-qamnl,307,52538,77,4,682,935
4816,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Quincy Center,place-qnctr,2852,99259,77,37,1289,1614
4817,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Savin Hill,place-shmnl,4640,27354,77,60,355,2725
4818,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Shawmut,place-smmnl,1749,37004,77,23,481,1535
4819,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,South Station,place-sstat,111357,149721,77,1446,1944,7812
4820,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Wollaston,place-wlsta,4815,42594,77,63,553,2866
4821,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Alewife,place-alfcl,152376,0,77,1979,0,1979
4822,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Andrew,place-andrw,38641,114197,77,502,1483,16500
4823,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Malden Center,place-mlmnl,2652,378445,77,34,4915,2967
4824,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Ashmont,place-asmnl,0,220672,77,0,2866,0
4825,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,North Station,place-north,140392,193456,77,1823,2512,14001
4826,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Broadway,place-brdwy,54184,113919,77,704,1479,17482
4827,1,Fall 2019,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Assembly,place-astao,26335,7408,12,2195,617,11269
4828,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Savin Hill,place-shmnl,1662,1696,77,22,22,225
4829,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Assembly,place-astao,210,1149,77,3,15,95
4830,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Assembly,place-astao,5512,54518,77,72,708,2519
4831,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Oak Grove,place-ogmnl,0,228424,77,0,2967,0
4832,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Roxbury Crossing,place-rcmnl,43829,13467,77,569,175,2945
4833,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Ruggles,place-rugg,169011,24330,77,2195,316,4824
4834,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Stony Brook,place-sbmnl,28488,3904,77,370,51,2054
4835,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,State Street,place-state,205681,187202,77,2671,2431,14481
4836,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Sullivan Square,place-sull,26391,165994,77,343,2156,11615
4837,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Tufts Medical Center,place-tumnl,110388,19193,77,1434,249,10463
4838,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Wellington,place-welln,7446,234427,77,97,3045,7847
4839,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Assembly,place-astao,10784,41502,77,140,539,4166
4840,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Malden Center,place-mlmnl,24,3970,77,0,52,17
4841,1,Fall 2019,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Malden Center,place-mlmnl,409,32580,8,51,4073,930
4842,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Back Bay,place-bbsta,135289,16860,77,1757,219,4051
4843,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Community College,place-ccmnl,15529,37194,77,202,483,5782
4844,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Chinatown,place-chncl,58343,16342,77,758,212,5012
4845,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Downtown Crossing,place-dwnxg,195717,104131,77,2542,1352,6202
4846,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Forest Hills,place-forhl,47822,0,77,621,0,621
4847,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Green Street,place-grnst,14263,3300,77,185,43,763
4848,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Haymarket,place-haecl,48851,44799,77,634,582,5896
4849,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Jackson Square,place-jaksn,21410,6038,77,278,78,1102
4850,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Massachusetts Ave.,place-masta,33328,12762,77,433,166,2513
4851,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Malden Center,place-mlmnl,2006,155802,77,26,2023,800
4852,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,North Station,place-north,73620,60710,77,956,788,6063
4853,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Oak Grove,place-ogmnl,0,61622,77,0,800,0
4854,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Roxbury Crossing,place-rcmnl,19861,5338,77,258,69,1290
4855,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Ruggles,place-rugg,83984,10390,77,1091,135,2246
4856,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Stony Brook,place-sbmnl,12643,1961,77,164,25,902
4857,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,State Street,place-state,68298,95923,77,887,1246,5843
4858,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Sullivan Square,place-sull,13075,106770,77,170,1387,4565
4859,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Tufts Medical Center,place-tumnl,42418,10415,77,551,135,4467
4860,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Wellington,place-welln,3878,109260,77,50,1419,2798
4861,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Assembly,place-astao,1596,10039,77,21,130,747
4862,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Back Bay,place-bbsta,31283,2855,77,406,37,912
4863,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Community College,place-ccmnl,1887,10175,77,25,132,1451
4864,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Chinatown,place-chncl,17989,2090,77,234,27,1245
4865,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Downtown Crossing,place-dwnxg,40362,21038,77,524,273,1496
4866,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Forest Hills,place-forhl,12396,0,77,161,0,161
4867,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Green Street,place-grnst,2279,637,77,30,8,182
4868,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Haymarket,place-haecl,16399,11282,77,213,147,1192
4869,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Jackson Square,place-jaksn,4390,1074,77,57,14,252
4870,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Massachusetts Ave.,place-masta,11332,2608,77,147,34,543
4871,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Malden Center,place-mlmnl,112,20491,77,1,266,84
4872,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,North Station,place-north,35765,7572,77,464,98,1558
4873,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Oak Grove,place-ogmnl,0,6504,77,0,84,0
4874,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Roxbury Crossing,place-rcmnl,3581,1071,77,47,14,284
4875,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Ruggles,place-rugg,13534,2327,77,176,30,430
4876,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Stony Brook,place-sbmnl,2512,491,77,33,6,209
4877,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,State Street,place-state,13835,42378,77,180,550,1126
4878,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Sullivan Square,place-sull,2165,47930,77,28,622,856
4879,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Tufts Medical Center,place-tumnl,11914,2158,77,155,28,1039
4880,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Wellington,place-welln,652,31264,77,8,406,349
4881,1,Fall 2019,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Back Bay,place-bbsta,21957,48874,12,1830,4073,11399
4882,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,North Station,place-north,713,7021,77,9,91,280
4883,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Back Bay,place-bbsta,118246,93299,77,1536,1212,7437
4884,1,Fall 2019,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,North Station,place-north,13224,12347,8,1653,1543,12175
4885,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Shawmut,place-smmnl,462,2710,77,6,35,160
4886,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Braintree,place-brntn,0,145157,77,0,1885,0
4887,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Community College,place-ccmnl,19345,106380,77,251,1382,3865
4888,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Oak Grove,place-ogmnl,0,1284,77,0,17,0
4889,1,Fall 2019,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Community College,place-ccmnl,12139,7398,12,1012,617,14316
4890,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Roxbury Crossing,place-rcmnl,4083,722,77,53,9,325
4891,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Back Bay,place-bbsta,4381,308,77,57,4,127
4892,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Charles/MGH,place-chmnl,174562,61860,77,2267,803,13875
4893,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Ruggles,place-rugg,9007,1022,77,117,13,429
4894,1,Fall 2019,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Chinatown,place-chncl,12926,24260,12,1077,2022,14487
4895,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Community College,place-ccmnl,293,837,77,4,11,200
4896,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Stony Brook,place-sbmnl,4939,11,77,64,0,114
4897,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Central,place-cntsq,176758,60575,77,2296,787,7970
4898,1,Fall 2019,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Downtown Crossing,place-dwnxg,46742,65280,12,3895,5440,15431
4899,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,South Station,place-sstat,8111,48876,77,105,635,981
4900,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Chinatown,place-chncl,2000,290,77,26,4,167
4901,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Wollaston,place-wlsta,1392,1521,77,18,20,322
4902,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,State Street,place-state,7903,7762,77,103,101,378
4903,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Davis,place-davis,95174,20443,77,1236,265,2949
4904,1,Fall 2019,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Oak Grove,place-ogmnl,0,7442,8,0,930,0
4905,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Downtown Crossing,place-dwnxg,6284,2491,77,82,32,216
4906,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Downtown Crossing,place-dwnxg,403860,282570,77,5245,3670,17815
4907,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Alewife,place-alfcl,372451,0,77,4837,0,4837
4908,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Sullivan Square,place-sull,1467,7290,77,19,95,167
4909,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Chinatown,place-chncl,51988,44831,77,675,582,7712
4910,1,Fall 2019,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Forest Hills,place-forhl,0,35565,12,0,2964,0
4911,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Tufts Medical Center,place-tumnl,1353,1667,77,18,22,391
4912,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Fields Corner,place-fldcr,15305,106960,77,199,1389,3816
4913,1,Fall 2019,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Roxbury Crossing,place-rcmnl,2967,1048,8,371,131,2929
4914,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Downtown Crossing,place-dwnxg,213436,242101,77,2772,3144,7340
4915,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Forest Hills,place-forhl,2877,0,77,37,0,37
4916,1,Fall 2019,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Green Street,place-grnst,462,8268,12,39,689,2964
4917,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Green Street,place-grnst,673,810,77,9,11,36
4918,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Harvard,place-harsq,261472,38963,77,3396,506,6461
4919,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Wellington,place-welln,244,5008,77,3,65,68
4920,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Forest Hills,place-forhl,230027,0,77,2987,0,2987
4921,1,Fall 2019,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Ruggles,place-rugg,40222,2049,8,5028,256,7701
4922,1,Fall 2019,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Haymarket,place-haecl,29472,28210,12,2456,2351,15417
4923,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,JFK/Umass,place-jfk,91894,138189,77,1193,1795,7950
4924,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Assembly,place-astao,252,18602,77,3,242,361
4925,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Haymarket,place-haecl,2258,1419,77,29,18,170
4926,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Andrew,place-andrw,17199,24009,77,223,312,3203
4927,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Back Bay,place-bbsta,25516,30170,77,331,392,2365
4928,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Kendall/MIT,place-knncl,378498,36503,77,4916,474,12412
4929,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Jackson Square,place-jaksn,479,197,77,6,3,41
4930,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Ashmont,place-asmnl,0,38739,77,0,503,0
4931,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,North Quincy,place-nqncy,19855,177107,77,258,2300,8091
4932,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Park Street,place-pktrm,447995,265892,77,5818,3453,16240
4933,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Porter,place-portr,65715,17812,77,853,231,3572
4934,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Quincy Adams,place-qamnl,841,144985,77,11,1883,1885
4935,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Quincy Center,place-qnctr,7058,229866,77,92,2985,3757
4936,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Savin Hill,place-shmnl,4676,63138,77,61,820,5007
4937,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Shawmut,place-smmnl,1925,75118,77,25,976,2866
4938,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,South Station,place-sstat,348532,314496,77,4526,4084,18258
4939,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Wollaston,place-wlsta,4779,115678,77,62,1502,6651
4940,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Alewife,place-alfcl,58141,0,77,755,0,755
4941,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Andrew,place-andrw,18057,70270,77,235,913,8210
4942,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Ashmont,place-asmnl,0,103165,77,0,1340,0
4943,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Broadway,place-brdwy,28769,62123,77,374,807,8888
4944,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Braintree,place-brntn,0,42161,77,0,548,0
4945,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Charles/MGH,place-chmnl,74143,30335,77,963,394,6000
4946,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Central,place-cntsq,97511,46836,77,1266,608,4278
4947,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Davis,place-davis,65174,8302,77,846,108,1494
4948,1,Fall 2019,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Stony Brook,place-sbmnl,3201,280,8,400,35,2149
4949,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Community College,place-ccmnl,573,22700,77,7,295,856
4950,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Massachusetts Ave.,place-masta,1382,342,77,18,4,74
4951,1,Fall 2019,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Jackson Square,place-jaksn,2398,14193,12,200,1183,4440
4952,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Green Street,place-grnst,65333,5309,77,848,69,3767
4953,1,Fall 2019,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Massachusetts Ave.,place-masta,9068,27661,12,756,2305,9850
4954,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Chinatown,place-chncl,2409,5967,77,31,77,2175
4955,1,Fall 2019,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,State Street,place-state,16097,26256,8,2012,3282,12042
4956,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Haymarket,place-haecl,39583,87587,77,514,1137,5705
4957,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Malden Center,place-mlmnl,28,3366,77,0,44,5
4958,1,Fall 2019,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Malden Center,place-mlmnl,57499,2383,12,4792,199,6861
4959,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Downtown Crossing,place-dwnxg,33418,64418,77,434,837,1773
4960,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Broadway,place-brdwy,16061,43929,77,209,571,3292
4961,1,Fall 2019,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Sullivan Square,place-sull,3563,21113,8,445,2639,8855
4962,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Jackson Square,place-jaksn,97375,9681,77,1265,126,5792
4963,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,North Station,place-north,3608,783,77,47,10,207
4964,1,Fall 2019,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,North Station,place-north,30519,18568,12,2543,1547,15312
4965,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Forest Hills,place-forhl,136873,0,77,1778,0,1778
4966,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Braintree,place-brntn,0,10549,77,0,137,0
4967,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Charles/MGH,place-chmnl,31190,101949,77,405,1324,12003
4968,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Central,place-cntsq,199838,120944,77,2595,1571,15139
4969,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Davis,place-davis,372722,3231,77,4841,42,9636
4970,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Downtown Crossing,place-dwnxg,163998,275678,77,2130,3580,7976
4971,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Fields Corner,place-fldcr,12980,30531,77,169,397,642
4972,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Harvard,place-harsq,184960,85248,77,2402,1107,14115
4973,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,JFK/Umass,place-jfk,24565,111386,77,319,1447,1038
4974,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Kendall/MIT,place-knncl,56897,227641,77,739,2956,12922
